incident_id,created_at,resolved_at,status,severity,category,service,assigned_team,region,business_unit,root_cause,alerts_count,backlog_at_creation,repeat_incident,affected_users,assignment_delay_hours,num_comments,sla_hours,current_age_hours,resolution_hours,breached_sla,created_hour,is_weekend,month,summary
INC000001,2025-02-09 02:12:21,2025-02-11 12:17:56.468097246,Closed,P4,Cloud,Kubernetes,Platform Engineering,North America,Support,Node pressure,3,19,0,12,6.17,3,72,58.09,58.09,0,2,1,2025-02,Cloud issue affecting Kubernetes in North America; priority P4; root cause: Node pressure; team Platform Engineering
INC000096,2025-05-09 00:46:44,2025-05-10 04:52:12.189170799,Closed,P3,Access,SSO,EUC Support,North America,Operations,SSO token issue,0,8,1,17,2.85,7,24,28.09,28.09,1,0,0,2025-05,Access issue affecting SSO in North America; priority P3; root cause: SSO token issue; team EUC Support
INC000097,2025-06-18 11:47:33,,Open,P3,Cloud,Kubernetes,Platform Engineering,North America,Finance,Node pressure,2,13,0,29,1.91,6,24,6468.21,,1,11,0,2025-06,Cloud issue affecting Kubernetes in North America; priority P3; root cause: Node pressure; team Platform Engineering
INC000098,2026-01-16 06:54:05,2026-01-16 11:21:28.204164601,Closed,P1,Cloud,VMware,Platform Engineering,North America,Engineering,Autoscaling lag,6,24,1,46,0.0,13,4,4.46,4.46,1,6,0,2026-01,Cloud issue affecting VMware in North America; priority P1; root cause: Autoscaling lag; team Platform Engineering
INC000099,2025-03-07 18:09:42,2025-03-08 09:53:41.838651179,Closed,P3,Application,Middleware,App Support,APAC,Finance,Dependency failure,2,46,0,22,2.93,3,24,15.73,15.73,0,18,0,2025-03,Application issue affecting Middleware in APAC; priority P3; root cause: Dependency failure; team App Support
INC000100,2026-01-07 06:40:11,2026-01-07 11:43:15.154390164,Closed,P1,Cloud,AWS,CloudOps,North America,HR,Autoscaling lag,6,26,0,44,0.22,9,4,5.05,5.05,1,6,0,2026-01,Cloud issue affecting AWS in North America; priority P1; root cause: Autoscaling lag; team CloudOps
INC000101,2026-01-26 22:23:46,2026-01-28 00:08:01.771923422,Closed,P3,Application,ERP,App Support,North America,Support,Dependency failure,5,42,0,14,1.01,4,24,25.74,25.74,1,22,0,2026-01,Application issue affecting ERP in North America; priority P3; root cause: Dependency failure; team App Support
INC000102,2025-10-04 15:40:45,2025-10-07 08:30:59.953824266,Closed,P4,Application,ERP,ERP Support,Europe,Sales,Dependency failure,3,35,0,2,7.76,3,72,64.84,64.84,0,15,1,2025-10,Application issue affecting ERP in Europe; priority P4; root cause: Dependency failure; team ERP Support
INC000103,2025-10-15 21:53:40,2025-10-17 23:56:58.120759827,Closed,P4,Application,ERP,Middleware Ops,APAC,Support,Dependency failure,1,26,0,2,4.66,2,72,50.06,50.06,0,21,0,2025-10,Application issue affecting ERP in APAC; priority P4; root cause: Dependency failure; team Middleware Ops
INC000104,2025-05-29 07:16:23,2025-05-31 19:18:11.333104668,Closed,P4,Database,MongoDB,SRE,Europe,HR,Replication lag,0,25,0,24,4.56,2,72,60.03,60.03,0,7,0,2025-05,Database issue affecting MongoDB in Europe; priority P4; root cause: Replication lag; team SRE
INC000105,2025-12-18 14:02:04,2025-12-20 23:16:55.350458814,Closed,P4,Network,Firewall,NOC,Europe,HR,Link instability,4,36,0,6,4.85,3,72,57.25,57.25,0,14,0,2025-12,Network issue affecting Firewall in Europe; priority P4; root cause: Link instability; team NOC
INC000106,2025-07-22 14:51:06,2025-07-23 01:17:01.843649862,Closed,P2,Database,MongoDB,DBA,North America,HR,Connection pool exhaustion,2,16,1,72,0.78,10,8,10.43,10.43,1,14,0,2025-07,Database issue affecting MongoDB in North America; priority P2; root cause: Connection pool exhaustion; team DBA
INC000107,2025-01-06 10:19:10,2025-01-07 09:35:18.328778863,Closed,P3,Database,Oracle,Platform Engineering,North America,Engineering,Slow queries,3,35,0,32,3.79,4,24,23.27,23.27,0,10,0,2025-01,Database issue affecting Oracle in North America; priority P3; root cause: Slow queries; team Platform Engineering
INC000108,2025-10-25 02:24:04,,Open,P3,Application,ERP,Middleware Ops,Europe,Sales,Release defect,0,26,0,19,1.27,8,24,3381.6,,1,2,1,2025-10,Application issue affecting ERP in Europe; priority P3; root cause: Release defect; team Middleware Ops
INC000109,2025-07-15 00:32:18,2025-07-15 22:26:23.081054146,Closed,P3,Cloud,Azure,CloudOps,Europe,Support,Misconfigured deployment,2,15,0,7,2.35,6,24,21.9,21.9,0,0,0,2025-07,Cloud issue affecting Azure in Europe; priority P3; root cause: Misconfigured deployment; team CloudOps
INC000110,2025-06-03 20:03:19,,Open,P3,Access,Email Access,EUC Support,APAC,Finance,Permission mismatch,1,38,0,21,1.84,7,24,6819.94,,1,20,0,2025-06,Access issue affecting Email Access in APAC; priority P3; root cause: Permission mismatch; team EUC Support
INC000111,2025-10-04 00:09:26,2025-10-04 21:12:54.007162022,Closed,P3,Security,IAM,IAM Operations,North America,HR,Endpoint isolation event,2,27,0,30,1.87,12,24,21.06,21.06,0,0,1,2025-10,Security issue affecting IAM in North America; priority P3; root cause: Endpoint isolation event; team IAM Operations
INC000112,2025-04-18 17:45:08,2025-04-20 14:20:52.134065329,Closed,P4,Database,MySQL,SRE,North America,Engineering,Slow queries,1,17,0,3,4.3,4,72,44.6,44.6,0,17,0,2025-04,Database issue affecting MySQL in North America; priority P4; root cause: Slow queries; team SRE
INC000113,2025-05-05 23:11:58,2025-05-07 08:22:44.662773015,Closed,P3,Application,CRM,App Support,North America,Sales,Release defect,5,36,1,16,2.4,8,24,33.18,33.18,1,23,0,2025-05,Application issue affecting CRM in North America; priority P3; root cause: Release defect; team App Support
INC000114,2025-03-03 02:24:42,2025-03-04 03:19:41.616244389,Closed,P3,Application,Middleware,App Support,LATAM,Sales,API timeout,3,16,1,8,1.42,3,24,24.92,24.92,1,2,0,2025-03,Application issue affecting Middleware in LATAM; priority P3; root cause: API timeout; team App Support
INC000115,2025-07-21 11:54:50,2025-07-24 03:54:15.661200235,Closed,P4,Cloud,Azure,Platform Engineering,Europe,Support,Node pressure,1,21,0,5,2.29,2,72,63.99,63.99,0,11,0,2025-07,Cloud issue affecting Azure in Europe; priority P4; root cause: Node pressure; team Platform Engineering
INC000116,2026-01-22 08:24:03,2026-01-25 03:10:59.399138515,Closed,P4,Application,Middleware,ERP Support,APAC,Operations,Dependency failure,2,16,1,15,6.53,6,72,66.78,66.78,0,8,0,2026-01,Application issue affecting Middleware in APAC; priority P4; root cause: Dependency failure; team ERP Support
INC000117,2025-04-24 18:24:37,2025-04-24 23:27:43.393012433,Closed,P2,Network,LAN,NetOps,APAC,HR,Routing drift,6,11,0,18,1.15,9,8,5.05,5.05,0,18,0,2025-04,Network issue affecting LAN in APAC; priority P2; root cause: Routing drift; team NetOps
INC000118,2025-03-14 14:23:41,2025-03-16 11:40:24.197031104,Closed,P4,Network,SD-WAN,Infra Operations,North America,Sales,Link instability,1,34,0,11,6.83,1,72,45.28,45.28,0,14,0,2025-03,Network issue affecting SD-WAN in North America; priority P4; root cause: Link instability; team Infra Operations
INC000119,2025-04-07 08:34:15,2025-04-07 16:25:35.332499855,Closed,P2,Application,Billing,ERP Support,Europe,Operations,Cache inconsistency,6,19,0,21,1.08,6,8,7.86,7.86,0,8,0,2025-04,Application issue affecting Billing in Europe; priority P2; root cause: Cache inconsistency; team ERP Support
INC000120,2026-02-16 12:29:43,2026-02-19 06:03:09.523140530,Closed,P4,Security,Vulnerability Mgmt,IAM Operations,Europe,Support,Expired certificate,1,21,0,13,8.19,2,72,65.56,65.56,0,12,0,2026-02,Security issue affecting Vulnerability Mgmt in Europe; priority P4; root cause: Expired certificate; team IAM Operations
INC000121,2025-02-21 21:31:01,,Open,P3,Cloud,Azure,CloudOps,Europe,Operations,Misconfigured deployment,1,35,0,28,0.41,2,24,9266.48,,1,21,0,2025-02,Cloud issue affecting Azure in Europe; priority P3; root cause: Misconfigured deployment; team CloudOps
INC000122,2025-09-25 07:22:04,2025-09-27 19:01:13.134267919,Closed,P4,Access,Privileged Access,IAM Operations,North America,Support,Permission mismatch,1,29,0,15,6.19,2,72,59.65,59.65,0,7,0,2025-09,Access issue affecting Privileged Access in North America; priority P4; root cause: Permission mismatch; team IAM Operations
INC000123,2025-08-22 14:58:07,,Open,P2,Application,ERP,Middleware Ops,North America,HR,Release defect,3,25,0,23,0.04,11,8,4905.03,,1,14,0,2025-08,Application issue affecting ERP in North America; priority P2; root cause: Release defect; team Middleware Ops
INC000124,2025-12-23 21:58:33,2025-12-24 17:08:17.123581808,Closed,P3,Network,VPN,NetOps,North America,Operations,Capacity saturation,4,24,0,11,2.18,1,24,19.16,19.16,0,21,0,2025-12,Network issue affecting VPN in North America; priority P3; root cause: Capacity saturation; team NetOps
INC000125,2025-09-17 08:58:58,,Open,P3,Cloud,Kubernetes,Platform Engineering,North America,Finance,Node pressure,1,19,1,32,1.82,7,24,4287.02,,1,8,0,2025-09,Cloud issue affecting Kubernetes in North America; priority P3; root cause: Node pressure; team Platform Engineering
INC000126,2025-08-29 09:54:22,2025-08-30 16:31:12.404483691,Closed,P4,Cloud,Azure,Platform Engineering,APAC,Finance,Autoscaling lag,1,10,0,5,8.17,2,72,30.61,30.61,0,9,0,2025-08,Cloud issue affecting Azure in APAC; priority P4; root cause: Autoscaling lag; team Platform Engineering
INC000127,2025-09-16 09:55:28,2025-09-18 05:35:47.963809972,Closed,P4,Network,LAN,NetOps,North America,HR,Capacity saturation,2,31,0,4,7.89,3,72,43.67,43.67,0,9,0,2025-09,Network issue affecting LAN in North America; priority P4; root cause: Capacity saturation; team NetOps
INC000128,2026-01-12 12:57:33,2026-01-14 12:37:25.157881888,Closed,P4,Security,Endpoint,IAM Operations,North America,Sales,Expired certificate,0,42,0,23,5.92,2,72,47.66,47.66,0,12,0,2026-01,Security issue affecting Endpoint in North America; priority P4; root cause: Expired certificate; team IAM Operations
INC000129,2026-03-04 05:27:00,2026-03-06 17:03:28.383320897,Closed,P4,Database,Oracle,Platform Engineering,North America,HR,Replication lag,0,22,0,4,4.88,1,72,59.61,59.61,0,5,0,2026-03,Database issue affecting Oracle in North America; priority P4; root cause: Replication lag; team Platform Engineering
INC000130,2026-01-22 16:05:30,2026-01-23 11:21:40.108482472,Closed,P3,Cloud,Azure,Platform Engineering,North America,Finance,Misconfigured deployment,1,40,0,50,0.41,6,24,19.27,19.27,0,16,0,2026-01,Cloud issue affecting Azure in North America; priority P3; root cause: Misconfigured deployment; team Platform Engineering
INC000131,2025-03-31 21:41:29,2025-04-03 14:52:34.148701425,Closed,P4,Database,MySQL,Platform Engineering,APAC,HR,Connection pool exhaustion,3,16,0,8,7.84,5,72,65.18,65.18,0,21,0,2025-03,Database issue affecting MySQL in APAC; priority P4; root cause: Connection pool exhaustion; team Platform Engineering
INC000132,2025-04-22 18:31:14,2025-04-23 16:11:16.837319942,Closed,P3,Application,Billing,Middleware Ops,APAC,Finance,Cache inconsistency,2,28,0,28,3.08,3,24,21.67,21.67,0,18,0,2025-04,Application issue affecting Billing in APAC; priority P3; root cause: Cache inconsistency; team Middleware Ops
INC000133,2025-02-13 01:30:14,2025-02-14 20:05:16.017352123,Closed,P4,Network,LAN,Infra Operations,APAC,Operations,Link instability,2,32,0,5,8.15,5,72,42.58,42.58,0,1,0,2025-02,Network issue affecting LAN in APAC; priority P4; root cause: Link instability; team Infra Operations
INC000134,2025-05-26 07:20:55,2025-05-28 01:59:35.008161263,Closed,P4,Network,Firewall,NetOps,North America,Engineering,Capacity saturation,1,33,0,5,8.34,1,72,42.64,42.64,0,7,0,2025-05,Network issue affecting Firewall in North America; priority P4; root cause: Capacity saturation; team NetOps
INC000135,2026-03-08 05:57:28,,Open,P4,Application,CRM,App Support,North America,Engineering,Dependency failure,2,11,0,9,9.04,3,72,162.04,,1,5,1,2026-03,Application issue affecting CRM in North America; priority P4; root cause: Dependency failure; team App Support
INC000136,2025-10-11 18:29:17,2025-10-12 04:09:02.665880756,Closed,P2,Database,Oracle,Platform Engineering,North America,Operations,Replication lag,6,17,1,20,0.99,6,8,9.66,9.66,1,18,1,2025-10,Database issue affecting Oracle in North America; priority P2; root cause: Replication lag; team Platform Engineering
INC000137,2025-11-29 20:20:46,2025-12-02 04:09:38.181546975,Closed,P4,Security,IAM,SecOps,APAC,Sales,Suspicious login pattern,1,20,0,7,2.36,1,72,55.81,55.81,0,20,1,2025-11,Security issue affecting IAM in APAC; priority P4; root cause: Suspicious login pattern; team SecOps
INC000138,2026-01-29 10:24:31,2026-01-30 03:38:48.212438422,Closed,P3,Database,MySQL,SRE,North America,Support,Slow queries,3,10,0,19,2.36,2,24,17.24,17.24,0,10,0,2026-01,Database issue affecting MySQL in North America; priority P3; root cause: Slow queries; team SRE
INC000139,2025-11-01 21:34:30,,Open,P3,Network,SD-WAN,NOC,North America,Sales,Link instability,5,38,0,13,2.85,4,24,3194.43,,1,21,1,2025-11,Network issue affecting SD-WAN in North America; priority P3; root cause: Link instability; team NOC
INC000140,2025-10-03 06:32:46,,Open,P3,Database,PostgreSQL,DBA,North America,Operations,Lock contention,3,24,0,6,2.03,5,24,3905.45,,1,6,0,2025-10,Database issue affecting PostgreSQL in North America; priority P3; root cause: Lock contention; team DBA
INC000141,2026-02-13 19:46:42,2026-02-14 15:53:05.877570750,Closed,P3,Access,Privileged Access,Service Desk,North America,Sales,SSO token issue,1,19,0,20,2.24,9,24,20.11,20.11,0,19,0,2026-02,Access issue affecting Privileged Access in North America; priority P3; root cause: SSO token issue; team Service Desk
INC000142,2025-08-18 19:18:17,2025-08-19 11:26:04.358141685,Closed,P3,Access,Email Access,IAM Operations,North America,Engineering,Permission mismatch,1,23,0,11,2.77,3,24,16.13,16.13,0,19,0,2025-08,Access issue affecting Email Access in North America; priority P3; root cause: Permission mismatch; team IAM Operations
INC000143,2025-09-03 13:01:18,2025-09-04 08:23:50.903280976,Closed,P3,Database,MySQL,SRE,North America,HR,Slow queries,2,19,0,16,2.05,4,24,19.38,19.38,0,13,0,2025-09,Database issue affecting MySQL in North America; priority P3; root cause: Slow queries; team SRE
INC000144,2025-07-19 06:10:26,2025-07-22 06:26:17.436517250,Closed,P4,Access,SSO,IAM Operations,LATAM,Operations,Mailbox sync error,0,13,0,6,7.62,1,72,72.26,72.26,1,6,1,2025-07,Access issue affecting SSO in LATAM; priority P4; root cause: Mailbox sync error; team IAM Operations
INC000145,2026-02-10 23:53:31,2026-02-13 17:14:49.469049693,Closed,P4,Network,VPN,NetOps,APAC,Support,Link instability,6,27,0,6,6.14,1,72,65.36,65.36,0,23,0,2026-02,Network issue affecting VPN in APAC; priority P4; root cause: Link instability; team NetOps
INC000146,2025-01-26 02:22:07,2025-01-27 02:37:32.831446532,Closed,P3,Application,CRM,ERP Support,APAC,Finance,Release defect,1,18,0,22,2.54,4,24,24.26,24.26,1,2,1,2025-01,Application issue affecting CRM in APAC; priority P3; root cause: Release defect; team ERP Support
INC000147,2025-09-19 03:40:07,2025-09-19 08:14:03.070210232,Closed,P1,Cloud,Kubernetes,CloudOps,North America,Finance,Storage latency,7,17,0,63,0.11,19,4,4.57,4.57,1,3,0,2025-09,Cloud issue affecting Kubernetes in North America; priority P1; root cause: Storage latency; team CloudOps
INC000148,2025-05-07 05:33:03,2025-05-08 06:07:34.354328035,Closed,P3,Application,ERP,ERP Support,North America,Sales,Release defect,3,30,0,15,0.13,11,24,24.58,24.58,1,5,0,2025-05,Application issue affecting ERP in North America; priority P3; root cause: Release defect; team ERP Support
INC000149,2025-12-24 13:32:43,2025-12-25 10:18:08.636858353,Closed,P3,Security,Endpoint,SOC,APAC,Support,Endpoint isolation event,1,26,0,10,4.33,11,24,20.76,20.76,0,13,0,2025-12,Security issue affecting Endpoint in APAC; priority P3; root cause: Endpoint isolation event; team SOC
INC000150,2025-06-16 20:26:41,2025-06-17 02:10:11.504859308,Closed,P2,Security,Vulnerability Mgmt,IAM Operations,North America,Sales,Policy misconfiguration,2,8,1,100,0.8,8,8,5.73,5.73,0,20,0,2025-06,Security issue affecting Vulnerability Mgmt in North America; priority P2; root cause: Policy misconfiguration; team IAM Operations
INC000151,2026-01-09 03:51:23,2026-01-10 03:17:48.226119766,Closed,P3,Application,Billing,Middleware Ops,Europe,HR,Cache inconsistency,4,39,0,14,2.6,8,24,23.44,23.44,0,3,0,2026-01,Application issue affecting Billing in Europe; priority P3; root cause: Cache inconsistency; team Middleware Ops
INC000152,2025-04-23 10:10:37,2025-04-25 21:16:40.908177815,Closed,P4,Application,ERP,App Support,APAC,Operations,Cache inconsistency,3,40,0,10,7.36,2,72,59.1,59.1,0,10,0,2025-04,Application issue affecting ERP in APAC; priority P4; root cause: Cache inconsistency; team App Support
INC000153,2026-02-21 15:51:17,2026-02-22 01:15:36.124652131,Closed,P2,Cloud,VMware,CloudOps,Europe,Support,Storage latency,1,24,0,22,1.1,11,8,9.41,9.41,1,15,1,2026-02,Cloud issue affecting VMware in Europe; priority P2; root cause: Storage latency; team CloudOps
INC000154,2026-01-23 16:49:55,2026-01-24 00:01:03.093793123,Closed,P2,Security,Vulnerability Mgmt,IAM Operations,North America,Engineering,Expired certificate,3,38,0,59,0.46,4,8,7.19,7.19,0,16,0,2026-01,Security issue affecting Vulnerability Mgmt in North America; priority P2; root cause: Expired certificate; team IAM Operations
INC000155,2025-12-01 01:51:25,2025-12-01 09:54:55.741067174,Closed,P2,Cloud,AWS,SRE,North America,HR,Storage latency,2,27,1,13,0.67,8,8,8.06,8.06,1,1,0,2025-12,Cloud issue affecting AWS in North America; priority P2; root cause: Storage latency; team SRE
INC000156,2025-06-13 11:46:30,2025-06-13 15:28:47.840703055,Closed,P1,Security,SIEM,SecOps,APAC,HR,Policy misconfiguration,4,48,0,157,0.26,7,4,3.7,3.7,0,11,0,2025-06,Security issue affecting SIEM in APAC; priority P1; root cause: Policy misconfiguration; team SecOps
INC000157,2025-01-17 21:33:21,2025-01-18 22:52:00.144007857,Closed,P3,Application,CRM,App Support,APAC,HR,Release defect,0,31,0,21,1.24,15,24,25.31,25.31,1,21,0,2025-01,Application issue affecting CRM in APAC; priority P3; root cause: Release defect; team App Support
INC000158,2025-08-27 08:44:36,,Open,P3,Access,Email Access,Service Desk,North America,Operations,Mailbox sync error,4,31,1,21,1.59,4,24,4791.26,,1,8,0,2025-08,Access issue affecting Email Access in North America; priority P3; root cause: Mailbox sync error; team Service Desk
INC000159,2025-10-04 09:54:42,2025-10-05 08:59:16.092690692,Closed,P3,Cloud,AWS,Platform Engineering,LATAM,HR,Autoscaling lag,2,43,0,24,1.18,11,24,23.08,23.08,0,9,1,2025-10,Cloud issue affecting AWS in LATAM; priority P3; root cause: Autoscaling lag; team Platform Engineering
INC000160,2025-07-03 06:16:15,2025-07-05 16:08:13.459800740,Closed,P4,Security,IAM,SOC,North America,Support,Policy misconfiguration,0,16,0,10,5.42,3,72,57.87,57.87,0,6,0,2025-07,Security issue affecting IAM in North America; priority P4; root cause: Policy misconfiguration; team SOC
